ID,A1,A2,A3,A4,B1,B2,B3,B4,D1,D2,D3,D4,eI,eII,eIII
586,-0.32924682,0.07924682,0.125,0,-0.09068512,-0.05719147,0.125,0.59539247,-0.23779549,-0.33696404,-0.1328125,-0.08118988,7.136453577,-0.625609831,-1.675092761
587,-0.38725953,0.42075318,0.125,-0.21650635,-0.45506806,-0.16155853,0.40625,-0.27063294,-0.33808587,0.7105819,-0.25,-0.37888611,12.21497201,-0.253213408,-3.175472361
588,-0.17075318,-0.07924682,-0.25,0.21650635,0.06556488,-0.22405853,0.3125,-0.27063294,-0.30111672,-0.00495293,-0.0625,0.25710129,7.184001114,-0.4235627,-1.715769432
589,-0.01674682,0.15400635,0.1875,-0.32475953,0.39368988,-0.109375,-0.015625,-0.08118988,-0.09188209,0.08913254,0.36328125,-0.5480317,4.792810474,-0.554374084,-1.045775926
590,-0.35825318,-0.15400635,0.1875,-0.10825318,0.21231964,0.06362182,0.109375,0.29769623,-0.52713844,-0.09709534,0.50390625,0.115019,6.045345903,-0.5897645,-1.257499996
591,-0.40400635,-0.23325318,-0.1875,0.10825318,0.10713135,-0.16881012,-0.265625,-0.35182282,-0.35169266,0.23527138,-0.50390625,-0.03382912,10.87256009,-1.044041209,-2.315230698
592,-0.03349365,0.09150635,0.25,-0.21650635,0.81025635,-0.10825318,-0.125,0.27063294,-0.06321121,0.14006409,0.6484375,0.18944306,7.932397428,-0.248444438,-1.858522336
593,0.3125,-0.10825318,0.3125,0.10825318,-0.46538453,-0.05218353,0.109375,0.29769623,0.20243393,-0.36124291,0.25390625,0.16914559,4.070477587,-0.161684477,-1.012375144
594,-0.76225953,-0.04575318,0.375,0.21650635,0.09457123,0.13643829,-0.09375,0.05412659,-0.78799569,0.20807793,0.46875,-0.10825318,16.41217863,-0.722674863,-3.905682918
595,-0.03349365,-0.09150635,0.375,0.4330127,0.05412659,-0.23938294,-0.28125,-0.4330127,-0.19419068,-0.36019623,0.2578125,0.18944306,4.59854549,-0.270821502,-1.103545338
596,-0.1875,-0.10825318,-0.5625,0.32475953,-0.046875,-0.40206329,0.234375,0.29769623,-0.08203125,0.19957435,-0.76171875,0.38565194,10.0056888,-1.377721331,-2.163620556
597,-0.57475953,-0.3125,-0.0625,0.10825318,0.33118988,-0.51338135,-0.609375,0.08118988,-0.45151741,-0.38365387,-0.21484375,-0.03382912,18.41508682,-1.008615945,-4.290585645
598,-0.54575318,0.04575318,0.375,0,0.26981171,-0.08844147,-0.1875,0.16237976,-0.62924172,0.0777694,0.28125,0.12178482,9.97590988,-0.526705591,-2.368675834
599,0.29575318,-0.17075318,-0.25,0,0.12806488,-0.05719147,-0.46875,-0.48713929,0.06076225,-0.27139916,-0.15625,0.08118988,5.164329875,-0.582389272,-1.086571588
